(
(     0.0	   77.00)
(  1800.0	   79.00)
(  3600.0	   80.00)
(  5400.0	   78.00)
(  7200.0	   79.00)
(  9000.0	   79.00)
( 10800.0	   80.00)
( 12600.0	   77.00)
( 14400.0	   77.00)
( 16200.0	   77.00)
( 18000.0	   78.00)
( 19800.0	   79.00)
( 21600.0	   80.00)
( 23400.0	   83.00)
( 25200.0	   83.00)
( 27000.0	   81.00)
( 28800.0	   76.00)
( 30600.0	   67.00)
( 32400.0	   63.00)
( 34200.0	   60.00)
( 36000.0	   53.00)
( 37800.0	   49.00)
( 39600.0	   45.00)
( 41400.0	   43.00)
( 43200.0	   42.00)
( 45000.0	   41.00)
( 46800.0	   35.00)
( 48600.0	   37.00)
( 50400.0	   33.00)
( 52200.0	   33.00)
( 54000.0	   30.00)
( 55800.0	   32.00)
( 57600.0	   37.00)
( 59400.0	   37.00)
( 61200.0	   46.00)
( 63000.0	   50.00)
( 64800.0	   51.00)
( 66600.0	   54.00)
( 68400.0	   58.00)
( 70200.0	   65.00)
( 72000.0	   69.00)
( 73800.0	   54.00)
( 75600.0	   54.00)
( 77400.0	   77.00)
( 79200.0	   66.00)
( 81000.0	   67.00)
( 82800.0	   69.00)
( 84600.0	   66.00)
( 86400.0	   68.00)
( 88200.0	   73.00)
( 90000.0	   67.00)
( 91800.0	   71.00)
( 93600.0	   69.00)
( 95400.0	   76.00)
( 97200.0	   75.00)
( 99000.0	   74.00)
(100800.0	   74.00)
(102600.0	   79.00)
(104400.0	   77.00)
(106200.0	   78.00)
(108000.0	   77.00)
(109800.0	   76.00)
(111600.0	   70.00)
(113400.0	   62.00)
(115200.0	   47.00)
(117000.0	   40.00)
(118800.0	   35.00)
(120600.0	   33.00)
(122400.0	   27.00)
(124200.0	   25.00)
(126000.0	   23.00)
(127800.0	   24.00)
(129600.0	   23.00)
(131400.0	   22.00)
(133200.0	   21.00)
(135000.0	   22.00)
(136800.0	   23.00)
(138600.0	   23.00)
(140400.0	   23.00)
(142200.0	   23.00)
(144000.0	   23.00)
(145800.0	   23.00)
(147600.0	   35.00)
(149400.0	   46.00)
(151200.0	   40.00)
(153000.0	   37.00)
(154800.0	   57.00)
(156600.0	   67.00)
(158400.0	   52.00)
(160200.0	   50.00)
(162000.0	   58.00)
(163800.0	   58.00)
(165600.0	   55.00)
(167400.0	   45.00)
(169200.0	   35.00)
(171000.0	   35.00)
)
