(
(     0.0	 0.01953)
(  1800.0	 0.01982)
(  3600.0	 0.01977)
(  5400.0	 0.01957)
(  7200.0	 0.01925)
(  9000.0	 0.01935)
( 10800.0	 0.01943)
( 12600.0	 0.01889)
( 14400.0	 0.01847)
( 16200.0	 0.01829)
( 18000.0	 0.01880)
( 19800.0	 0.01878)
( 21600.0	 0.01848)
( 23400.0	 0.01872)
( 25200.0	 0.01819)
( 27000.0	 0.01826)
( 28800.0	 0.01809)
( 30600.0	 0.01757)
( 32400.0	 0.01737)
( 34200.0	 0.01763)
( 36000.0	 0.01738)
( 37800.0	 0.01707)
( 39600.0	 0.01645)
( 41400.0	 0.01650)
( 43200.0	 0.01674)
( 45000.0	 0.01667)
( 46800.0	 0.01495)
( 48600.0	 0.01625)
( 50400.0	 0.01450)
( 52200.0	 0.01494)
( 54000.0	 0.01374)
( 55800.0	 0.01451)
( 57600.0	 0.01605)
( 59400.0	 0.01546)
( 61200.0	 0.01794)
( 63000.0	 0.01794)
( 64800.0	 0.01648)
( 66600.0	 0.01652)
( 68400.0	 0.01629)
( 70200.0	 0.01801)
( 72000.0	 0.02042)
( 73800.0	 0.01669)
( 75600.0	 0.01569)
( 77400.0	 0.01825)
( 79200.0	 0.01571)
( 81000.0	 0.01519)
( 82800.0	 0.01467)
( 84600.0	 0.01364)
( 86400.0	 0.01328)
( 88200.0	 0.01476)
( 90000.0	 0.01415)
( 91800.0	 0.01516)
( 93600.0	 0.01409)
( 95400.0	 0.01532)
( 97200.0	 0.01495)
( 99000.0	 0.01495)
(100800.0	 0.01479)
(102600.0	 0.01570)
(104400.0	 0.01513)
(106200.0	 0.01500)
(108000.0	 0.01448)
(109800.0	 0.01424)
(111600.0	 0.01370)
(113400.0	 0.01222)
(115200.0	 0.01001)
(117000.0	 0.00910)
(118800.0	 0.00845)
(120600.0	 0.00831)
(122400.0	 0.00724)
(124200.0	 0.00722)
(126000.0	 0.00711)
(127800.0	 0.00775)
(129600.0	 0.00789)
(131400.0	 0.00792)
(133200.0	 0.00797)
(135000.0	 0.00880)
(136800.0	 0.00953)
(138600.0	 0.00988)
(140400.0	 0.01009)
(142200.0	 0.01024)
(144000.0	 0.01026)
(145800.0	 0.01024)
(147600.0	 0.01427)
(149400.0	 0.01593)
(151200.0	 0.01324)
(153000.0	 0.01059)
(154800.0	 0.01514)
(156600.0	 0.01738)
(158400.0	 0.01298)
(160200.0	 0.01257)
(162000.0	 0.01407)
(163800.0	 0.01389)
(165600.0	 0.01289)
(167400.0	 0.01176)
(169200.0	 0.00915)
(171000.0	 0.00879)
)
