(
(     0.0	  302.09)
(  1800.0	  302.04)
(  3600.0	  302.02)
(  5400.0	  301.97)
(  7200.0	  301.94)
(  9000.0	  301.89)
( 10800.0	  301.82)
( 12600.0	  301.77)
( 14400.0	  301.72)
( 16200.0	  301.67)
( 18000.0	  301.67)
( 19800.0	  301.64)
( 21600.0	  301.62)
( 23400.0	  301.62)
( 25200.0	  301.67)
( 27000.0	  301.72)
( 28800.0	  301.82)
( 30600.0	  302.02)
( 32400.0	  302.04)
( 34200.0	  302.24)
( 36000.0	  302.24)
( 37800.0	  302.29)
( 39600.0	  302.59)
( 41400.0	  303.12)
( 43200.0	  303.72)
( 45000.0	  304.07)
( 46800.0	  304.30)
( 48600.0	  304.43)
( 50400.0	  304.56)
( 52200.0	  305.04)
( 54000.0	  305.15)
( 55800.0	  304.38)
( 57600.0	  304.40)
( 59400.0	  303.92)
( 61200.0	  303.67)
( 63000.0	  303.77)
( 64800.0	  303.69)
( 66600.0	  303.67)
( 68400.0	  303.64)
( 70200.0	  303.62)
( 72000.0	  303.47)
( 73800.0	  303.34)
( 75600.0	  303.09)
( 77400.0	  302.19)
( 79200.0	  301.57)
( 81000.0	  301.54)
( 82800.0	  301.50)
( 84600.0	  301.74)
( 86400.0	  301.74)
( 88200.0	  301.67)
( 90000.0	  301.72)
( 91800.0	  301.74)
( 93600.0	  301.77)
( 95400.0	  301.69)
( 97200.0	  301.64)
( 99000.0	  301.62)
(100800.0	  301.59)
(102600.0	  301.54)
(104400.0	  301.52)
(106200.0	  301.47)
(108000.0	  301.47)
(109800.0	  301.44)
(111600.0	  301.50)
(113400.0	  301.54)
(115200.0	  301.72)
(117000.0	  301.79)
(118800.0	  301.87)
(120600.0	  301.92)
(122400.0	  302.09)
(124200.0	  302.16)
(126000.0	  302.31)
(127800.0	  302.31)
(129600.0	  302.49)
(131400.0	  302.39)
(133200.0	  302.51)
(135000.0	  302.64)
(136800.0	  302.49)
(138600.0	  302.54)
(140400.0	  302.54)
(142200.0	  302.51)
(144000.0	  302.46)
(145800.0	  302.46)
(147600.0	  302.41)
(149400.0	  302.34)
(151200.0	  302.29)
(153000.0	  302.24)
(154800.0	  302.19)
(156600.0	  302.14)
(158400.0	  302.09)
(160200.0	  302.04)
(162000.0	  301.99)
(163800.0	  301.97)
(165600.0	  301.94)
(167400.0	  301.87)
(169200.0	  301.82)
(171000.0	  301.72)
)
