(
(     0.0	    0.18)
(  1800.0	    0.17)
(  3600.0	    0.13)
(  5400.0	    0.75)
(  7200.0	    0.47)
(  9000.0	    0.42)
( 10800.0	    0.41)
( 12600.0	    0.17)
( 14400.0	    0.11)
( 16200.0	    0.18)
( 18000.0	    0.19)
( 19800.0	    0.21)
( 21600.0	    0.02)
( 23400.0	    0.01)
( 25200.0	    0.09)
( 27000.0	    0.01)
( 28800.0	   -0.13)
( 30600.0	    0.01)
( 32400.0	   -0.05)
( 34200.0	   -0.09)
( 36000.0	   -0.27)
( 37800.0	   -0.22)
( 39600.0	   -0.21)
( 41400.0	    0.24)
( 43200.0	    0.70)
( 45000.0	    0.10)
( 46800.0	   -0.14)
( 48600.0	   -0.07)
( 50400.0	    0.40)
( 52200.0	    0.43)
( 54000.0	    0.61)
( 55800.0	    0.74)
( 57600.0	    0.78)
( 59400.0	    0.61)
( 61200.0	    0.60)
( 63000.0	    0.28)
( 64800.0	    0.23)
( 66600.0	    0.24)
( 68400.0	    0.23)
( 70200.0	    0.28)
( 72000.0	    0.26)
( 73800.0	    0.71)
( 75600.0	    0.55)
( 77400.0	    0.47)
( 79200.0	    0.24)
( 81000.0	    0.20)
( 82800.0	    0.15)
( 84600.0	    0.20)
( 86400.0	    0.27)
( 88200.0	    0.31)
( 90000.0	    0.44)
( 91800.0	    0.67)
( 93600.0	    0.51)
( 95400.0	    0.51)
( 97200.0	    0.54)
( 99000.0	    0.38)
(100800.0	    0.36)
(102600.0	    0.52)
(104400.0	    0.28)
(106200.0	    0.17)
(108000.0	    0.09)
(109800.0	    0.73)
(111600.0	    0.74)
(113400.0	    0.29)
(115200.0	    0.69)
(117000.0	    0.05)
(118800.0	    0.15)
(120600.0	    0.54)
(122400.0	    0.40)
(124200.0	    0.47)
(126000.0	    0.54)
(127800.0	    0.59)
(129600.0	    0.61)
(131400.0	    0.75)
(133200.0	    0.81)
(135000.0	    0.71)
(136800.0	    0.83)
(138600.0	    0.78)
(140400.0	    0.19)
(142200.0	    0.03)
(144000.0	    0.09)
(145800.0	    0.13)
(147600.0	    0.10)
(149400.0	   -0.10)
(151200.0	   -0.23)
(153000.0	   -0.35)
(154800.0	   -0.11)
(156600.0	   -0.11)
(158400.0	   -0.29)
(160200.0	   -0.20)
(162000.0	   -0.04)
(163800.0	   -0.11)
(165600.0	   -0.07)
(167400.0	    0.16)
(169200.0	    0.12)
(171000.0	    0.03)
(172800.0	   -0.02)
(174600.0	   -0.00)
(176400.0	    0.00)
(178200.0	   -0.03)
(180000.0	   -0.03)
(181800.0	   -0.04)
(183600.0	    0.06)
(185400.0	    0.03)
(187200.0	    0.30)
(189000.0	    0.30)
(190800.0	    0.15)
(192600.0	    0.23)
(194400.0	    0.06)
(196200.0	    0.21)
(198000.0	    0.27)
(199800.0	    0.10)
(201600.0	    0.18)
(203400.0	    0.37)
(205200.0	    0.66)
(207000.0	    0.63)
(208800.0	    0.73)
(210600.0	    0.76)
(212400.0	    0.60)
(214200.0	    0.65)
(216000.0	    0.32)
(217800.0	   -0.13)
(219600.0	    0.03)
(221400.0	    0.59)
(223200.0	    0.74)
(225000.0	    0.45)
(226800.0	    0.62)
(228600.0	    0.50)
(230400.0	    0.49)
(232200.0	    0.23)
(234000.0	    0.16)
(235800.0	   -0.14)
(237600.0	   -0.27)
(239400.0	   -0.13)
(241200.0	    0.22)
(243000.0	    0.24)
(244800.0	    0.20)
(246600.0	    0.20)
(248400.0	    0.43)
(250200.0	    0.44)
(252000.0	    0.40)
(253800.0	    0.31)
(255600.0	    0.48)
(257400.0	    0.28)
(259200.0	    0.50)
(261000.0	    0.17)
(262800.0	    0.06)
(264600.0	    0.08)
(266400.0	    0.02)
(268200.0	    0.21)
(270000.0	    0.12)
(271800.0	    0.17)
(273600.0	    0.20)
(275400.0	    0.19)
(277200.0	    0.19)
(279000.0	    0.09)
(280800.0	    0.17)
(282600.0	    0.17)
(284400.0	    0.05)
(286200.0	    0.04)
(288000.0	   -0.20)
(289800.0	   -0.23)
(291600.0	    0.11)
(293400.0	    0.40)
(295200.0	    0.64)
(297000.0	    0.69)
(298800.0	    0.80)
(300600.0	    0.86)
(302400.0	    0.76)
(304200.0	    0.68)
(306000.0	    0.54)
(307800.0	    0.62)
(309600.0	    0.64)
(311400.0	    0.61)
(313200.0	    0.62)
(315000.0	    0.73)
(316800.0	    0.56)
(318600.0	    0.39)
(320400.0	    0.18)
(322200.0	    0.10)
(324000.0	    0.11)
(325800.0	    0.16)
(327600.0	    0.20)
(329400.0	    0.19)
(331200.0	    0.14)
(333000.0	    0.16)
(334800.0	    0.32)
(336600.0	    0.09)
(338400.0	    0.17)
(340200.0	    0.24)
(342000.0	    0.14)
(343800.0	    0.18)
(345600.0	    0.21)
(347400.0	    0.18)
(349200.0	    0.15)
(351000.0	    0.17)
(352800.0	    0.11)
(354600.0	    0.21)
(356400.0	    0.13)
(358200.0	    0.16)
(360000.0	    0.09)
(361800.0	    0.07)
(363600.0	    0.14)
(365400.0	    0.22)
(367200.0	    0.22)
(369000.0	    0.14)
(370800.0	    0.06)
(372600.0	    0.09)
(374400.0	    0.29)
(376200.0	    0.42)
(378000.0	    0.46)
(379800.0	    0.34)
(381600.0	    0.54)
(383400.0	    0.43)
(385200.0	    0.56)
(387000.0	    0.54)
(388800.0	    0.75)
(390600.0	    0.71)
(392400.0	    0.66)
(394200.0	    0.63)
(396000.0	    0.21)
(397800.0	    0.15)
(399600.0	   -0.04)
(401400.0	   -0.15)
(403200.0	   -0.28)
(405000.0	   -0.36)
(406800.0	   -0.20)
(408600.0	    0.33)
(410400.0	    0.36)
(412200.0	    0.59)
(414000.0	    0.73)
(415800.0	    0.55)
(417600.0	    0.57)
(419400.0	    0.89)
(421200.0	    0.88)
(423000.0	    0.71)
(424800.0	    0.24)
(426600.0	    0.30)
(428400.0	    0.48)
(430200.0	    0.06)
(432000.0	   -0.09)
(433800.0	   -0.03)
(435600.0	   -0.10)
(437400.0	    0.24)
(439200.0	    0.54)
(441000.0	    0.44)
(442800.0	    0.21)
(444600.0	    0.57)
(446400.0	    0.42)
(448200.0	    0.08)
(450000.0	    0.30)
(451800.0	    0.78)
(453600.0	    0.67)
(455400.0	    0.33)
(457200.0	    0.31)
(459000.0	    0.35)
(460800.0	    0.38)
(462600.0	    0.12)
(464400.0	    0.26)
(466200.0	    0.36)
(468000.0	    0.61)
(469800.0	    0.50)
(471600.0	    0.42)
(473400.0	    0.33)
(475200.0	    0.28)
(477000.0	    0.78)
(478800.0	    1.23)
(480600.0	    0.88)
(482400.0	    1.85)
(484200.0	    1.18)
(486000.0	    1.73)
(487800.0	    1.57)
(489600.0	    0.94)
(491400.0	    1.23)
(493200.0	    0.63)
(495000.0	    0.43)
(496800.0	    0.09)
(498600.0	    0.03)
(500400.0	    0.29)
(502200.0	   -0.04)
(504000.0	    0.17)
(505800.0	    0.10)
(507600.0	    0.13)
(509400.0	    0.13)
(511200.0	    0.22)
(513000.0	    0.23)
(514800.0	    0.21)
(516600.0	    0.19)
(518400.0	    0.23)
(520200.0	    0.16)
(522000.0	    0.16)
(523800.0	    0.21)
(525600.0	    0.21)
(527400.0	    0.23)
(529200.0	    0.21)
(531000.0	    0.94)
(532800.0	    0.29)
(534600.0	    0.22)
(536400.0	    0.32)
(538200.0	    0.18)
(540000.0	    0.21)
(541800.0	    0.37)
(543600.0	    0.17)
(545400.0	    0.19)
(547200.0	    0.22)
(549000.0	    0.33)
(550800.0	    0.98)
(552600.0	    1.22)
(554400.0	    1.20)
(556200.0	    0.98)
(558000.0	    0.95)
(559800.0	    0.67)
(561600.0	    0.91)
(563400.0	    0.55)
(565200.0	    0.69)
(567000.0	    0.73)
(568800.0	    0.51)
(570600.0	    0.57)
(572400.0	    0.59)
(574200.0	    0.41)
(576000.0	    1.59)
(577800.0	    1.98)
(579600.0	    1.67)
(581400.0	    0.95)
(583200.0	    0.80)
(585000.0	    0.60)
(586800.0	    0.45)
(588600.0	    0.71)
(590400.0	    0.58)
(592200.0	    0.90)
(594000.0	    0.75)
(595800.0	    0.67)
(597600.0	    0.72)
(599400.0	    0.44)
(601200.0	    0.47)
(603000.0	    0.59)
)
