(
(     0.0	 0.00008)
(  1800.0	 0.00009)
(  3600.0	 0.00013)
(  5400.0	 0.00014)
(  7200.0	 0.00018)
(  9000.0	 0.00008)
( 10800.0	 0.00009)
( 12600.0	 0.00009)
( 14400.0	 0.00009)
( 16200.0	 0.00011)
( 18000.0	 0.00010)
( 19800.0	 0.00011)
( 21600.0	 0.00016)
( 23400.0	 0.00016)
( 25200.0	 0.00016)
( 27000.0	 0.00014)
( 28800.0	 0.00015)
( 30600.0	 0.00017)
( 32400.0	 0.00011)
( 34200.0	 0.00014)
( 36000.0	 0.00026)
( 37800.0	 0.00036)
( 39600.0	 0.00012)
( 41400.0	 0.00011)
( 43200.0	 0.00014)
( 45000.0	 0.00010)
( 46800.0	 0.00014)
( 48600.0	 0.00013)
( 50400.0	 0.00023)
( 52200.0	 0.00016)
( 54000.0	 0.00022)
( 55800.0	 0.00045)
( 57600.0	 0.00025)
( 59400.0	 0.00028)
( 61200.0	 0.00021)
( 63000.0	 0.00009)
( 64800.0	 0.00012)
( 66600.0	 0.00012)
( 68400.0	 0.00017)
( 70200.0	 0.00017)
( 72000.0	 0.00029)
( 73800.0	 0.00011)
( 75600.0	 0.00007)
( 77400.0	 0.00007)
( 79200.0	 0.00007)
( 81000.0	 0.00007)
( 82800.0	 0.00007)
( 84600.0	 0.00012)
( 86400.0	 0.00014)
( 88200.0	 0.00012)
( 90000.0	 0.00013)
( 91800.0	 0.00017)
( 93600.0	 0.00013)
( 95400.0	 0.00017)
( 97200.0	 0.00011)
( 99000.0	 0.00012)
(100800.0	 0.00014)
(102600.0	 0.00011)
(104400.0	 0.00010)
(106200.0	 0.00011)
(108000.0	 0.00017)
(109800.0	 0.00016)
(111600.0	 0.00017)
(113400.0	 0.00018)
(115200.0	 0.00013)
(117000.0	 0.00009)
(118800.0	 0.00007)
(120600.0	 0.00007)
(122400.0	 0.00007)
(124200.0	 0.00007)
(126000.0	 0.00008)
(127800.0	 0.00008)
(129600.0	 0.00010)
(131400.0	 0.00009)
(133200.0	 0.00011)
(135000.0	 0.00015)
(136800.0	 0.00010)
(138600.0	 0.00011)
(140400.0	 0.00014)
(142200.0	 0.00035)
(144000.0	 0.00023)
(145800.0	 0.00072)
(147600.0	 0.00032)
(149400.0	 0.00027)
(151200.0	 0.00019)
(153000.0	 0.00015)
(154800.0	 0.00016)
(156600.0	 0.00014)
(158400.0	 0.00012)
(160200.0	 0.00012)
(162000.0	 0.00012)
(163800.0	 0.00016)
(165600.0	 0.00024)
(167400.0	 0.00008)
(169200.0	 0.00007)
(171000.0	 0.00007)
)
